,shop,1st,location
1328,로또행운마트,6,서울 양천구 신월동 52-11번지 1층
1329,롯데마트,6,서울 강동구 상일동 342번지
1330,마포 스토리점 로또판매,6,서울 마포구 서교동 445-4
1331,만복래로또복권방,6,인천 남구 용현동 627-281번지
1332,만복슈퍼,6,경남 창원시 의창구 북면 동전리 201-8번지
1333,매탄동슈퍼,6,경기 수원시 영통구 매탄동 111-1
1334,면목세븐복권,6,서울 중랑구 면목동 14-45 1층
1335,명당복권방,6,전남 영암군 삼호읍 용앙리212-7번지명당복권방
1336,명당슈퍼,6,경기 수원시 영통구 원천동 76-1
1337,명지복권방,6,부산 강서구 명지동 3239-11번지 103호
1338,명품복권방,6,"전남 목포시 상동 799-10 상가 1,2,3호"
1339,모아스토아,6,대전 서구 갈마동 392-11번지
1340,몽곡사,6,서울 영등포구 영등포동2가 94-23번지 조광빌딩105호
1341,무교식품,6,서울 중구 다동 70 135호
1342,무판안경시청점,6,울산 남구 신정3동 582-3번지
1343,문막로또명당,6,강원 원주시 문막읍 문막리 484-2 1층
1344,바다로또방,6,경남 통영시 서호동 177-358번지
1345,바로전산,6,경기 광명시 광명동 158-1015번지 101호
1346,반딧불로또,6,전북 무주군 무주읍 읍내리 249-4번지
1347,방배세양로또,6,서울 서초구 방배2동 421-1세양아르비체 1층 미니스톱마트
1348,배임,6,서울 용산구 보광동 217-31 와룡문구내
1349,버스매표소,6,인천 부평구 부평동 549-39번지 가판
1350,버스표 담배,6,서울 강동구 암사동 504-22번지
1351,버스표가판대,6,경기 안양시 동안구 비산동 1101-4번지
1352,베스트올원당1호점,6,인천 서구 원당동 824-2번지원당지구71블럭골든벨프라자102호
1353,복권365,6,서울 광진구 자양제4동 553-12
1354,복권광장,6,인천 부평구 십정동 442-8번지 1층
1355,복권나라,6,경북 포항시 북구 양덕동 1266
1356,복권나라,6,전남 순천시 해룡면 신대리 2003번지 중흥S크래스530동109호
1357,복권나라,6,대구 서구 내당4동 411-39번지
1358,복권나라,6,대전 대덕구 신탄진동 152-15번지
1359,복권나라,6,서울 동대문구 신설동 103-3번지 광일빌딩102호
1360,복권나라,6,충북 제천시 영천동 1474 1층
1361,복권마트,6,서울 서대문구 홍제동 265-5번지
1362,복권만화,6,서울 서초구 서초동 1579-9번지
1363,복권명가,6,서울 관악구 봉천동 20-15
1364,복권명당,6,서울 강북구 수유동 57-80번지
1365,복권명당,6,경북 김천시 용두동 131-1번지
1366,복권명당,6,경북 구미시 도량동 240번지 미도프라자1층1호
1367,복권명당(영남점),6,대구 달서구 진천동 242-10번지
1368,복권명당체인점,6,대구 수성구 수성동4가 1186-69번지
1369,복권방,6,인천 남동구 만수동 956-2번지 cu편의점
1370,복권방,6,인천 부평구 부평동 439-11번지
1371,복권방,6,인천 부평구 부개2동 131-11번지
1372,복권방에피소드,6,강원 춘천시 온의동 514-7
1373,복권소매,6,서울 금천구 독산동 146-10 삼광연립수마트 내 나-101호
1374,복권왕국,6,경기 부천시 원미구 상동 565-3번지
1375,복권왕국,6,충북 제천시 중앙로1가 77 지하145
1376,복권왕권,6,인천 남동구 간석동 114-6번지
1377,복권전문점,6,대전 유성구 봉명동 568-4번지
1378,복권천국,6,대구 북구 산격동 801-4번지
1379,복권천국,6,서울 강서구 방화동 249-110번지
1380,복권천국,6,서울 서초구 방배동 874-7번지 1층
1381,복권천국,6,대구 중구 대봉동 13-17번지
1382,복권천하 미스터잉크동해점,6,강원 동해시 597-18
1383,복권파는집,6,경남 창원시 마산회원구 합성동 84-29번지
1384,복권판매소,6,"경기 수원시 팔달구 우만동 300 우만3,4단지앞"
1385,복권판매소(서문큰장네거리),6,대구 서구 내당동 1035-33번지
1386,복권하우스,6,경기 평택시 지산동 797-12 1층
1387,복덩어리,6,충북 청주시 서원구 사직동 639-16
1388,복터졌다 복권방,6,충남 아산시 온천동 87-14번지
1389,봉천식품,6,서울 관악구 봉천동 7-273
1390,부현제일명당,6,경기 시흥시 정왕동 1558-11번지 102호
1391,북부슈퍼,6,경기 의정부시 의정부동 236-23번지
1392,불로로또,6,인천 서구 불로동 179번지 동부아파트상가 107호
1393,불타는복권,6,경북 영주시 풍기읍 성내리 33-1
1394,불티나,6,강원 춘천시 후평동 753-2 1층
1395,빅세일복권방,6,부산 부산진구 259-5번지
1396,빌딩매점,6,서울 영등포구 신길동 3591번지 남서울아파트상가 13동 103-나호
1397,사격장매표소,6,경기 시흥시 은행동 37-22
1398,산본로또복권,6,경기 군포시 산본동 1060산본타운빌딩GS25편의점
1399,삼방동토토플러스복권방,6,경남 김해시 삼방동 667-9번지
1400,삼일통신,6,경기 구리시 인창동 498-5번지
1401,상호없음,6,서울 종로구 신문로1가 10-1번지
1402,새상무복권,6,광주 서구 치평동 1178-1 수암빌딩 1층 102호
1403,서울구가-17가판,6,서울 구로구 구로동 731-4번지 구로4동우체국앞가판
1404,서울복권방,6,서울 중랑구 중화동 305-17번지
1405,서창행운복권방,6,경남 양산시 삼호동 701-1
1406,선릉가판점,6,서울 강남구 역삼동 696-40
1407,선일상회,6,서울 동대문구 청량리동 235-4번지 미주상가1층31호
1408,성안복권프라자,6,울산 중구 성안동 852-1
1409,성진,6,경기 성남시 수정구 태평동 7186번지
1410,세명24시로또,6,충북 제천시 하소동 366 1층
1411,세븐,6,제주 제주시 일도2동 370-8
1412,세븐로또,6,서울 동대문구 용두동 40-4번지
1413,세븐마트,6,경남 진주시 가호동 817-13
1414,소요산복권판매점,6,경기 동두천시 상봉암동 131-16번지
1415,송전로또,6,경기 용인시 처인구 이동면 송전리 715-8번지
1416,수레크레이션이벤트기획,6,충남 천안시 서북구 성정동 1230번지 증축1층4호
1417,수산로또점,6,경남 밀양시 하남읍 양동리 611-22번지
1418,수연식품(대박찬스),6,서울 중랑구 면목동 458-120번지
1419,수천하명당,6,부산 부산진구 가야제1동 369-13 1층 복권방
1420,스타복권방(스타문구),6,서울 서대문구 냉천동 194번지
1421,신온천상회,6,부산 동래구 온천제3동 1444-7번지
1422,신천가판점,6,경기 시흥시 신천동 712-10번지
1423,싼타슈퍼,6,경기 시흥시 정왕동 1212-13
1424,씨스페이스(동작점),6,서울 동작구 신대방동 690-20
1425,씨스페이스(송도바다점),6,부산 서구 암남동 359-1번지
1426,씨유 송도점,6,인천 연수구 옥련1동 540-4 1층 CU
1427,씨유 트윈시티,6,경기 고양시 일산동구 식사동 670-28번지 외1필지 풍산트윈시티1동113호
1428,씨유 함평마루점,6,전남 함평군 함평읍 내교리 135번지 CU편의점
1429,씨유(진해제일점),6,경남 창원시 진해구 이동 407-6번지
1430,아이지에이마트 오산무지개점,6,경기 오산시 중앙동 7
1431,아주명당복권방,6,경기 시흥시 정왕동 1394번지 아주아파트상가104호
1432,아현역3번출구앞가판점,6,서울 마포구 아현동 267-1 아현역3번출구앞
1433,안양행운복권,6,경기 안양시 동안구 관양동 1711-8번지
1434,양수로또,6,충북 옥천군 옥천읍 양수리 111
1435,에스에프마트,6,울산 북구 농소1동 257-2
1436,엔타임편의점(대승복권),6,부산 해운대구 좌동 1479-3세종월드프라자 137 엔타임편의점내
1437,엘도라도복권점문점,6,서울 광진구 중곡동 124-65번지
1438,영광세븐로또,6,전남 영광군 영광읍 신하리 830-1번지세븐일레븐 내
1439,영스타,6,경기 평택시 팽성읍 송화리 266-1번지 103호
1440,영진상사,6,충남 천안시 서북구 성정동 729-7
1441,영진슈퍼,6,경기 성남시 분당구 야탑1동 353-1번지영진다이비스117호
1442,예술인마을버스판매소,6,서울 관악구 남현동 1057-22
1443,오거리마트,6,대전 대덕구 오정동 489-3번지
1444,오도르캔들,6,경남 창원시 의창구 명곡동 50-1
1445,옥산행운로또복권방,6,충북 청주시 흥덕구 옥산면 오산리 537-10번지
1446,옥수정로또판매,6,서울 성동구 성수동2가 317-9번지
1447,온세계전자,6,제주 제주시 한림읍 한림리 1303-6
1448,왔다복권,6,충남 천안시 서북구 성정동 646-12번지
1449,왕대박,6,서울 강북구 송중동 134-94 1층 CU편의점
1450,왕대박,6,인천 남구 숭의동 105호
1451,왕대박복권방,6,제주 서귀포시 표선면 표선리 671-2
1452,왕산 로또,6,서울 서초구 반포동 118-3
1453,용꿈돼지꿈,6,인천 부평구 십정동 514-14번지
1454,용꿈돼지꿈복권방,6,경기 시흥시 하중동 873-3번지 법조타운103호
1455,우리들마트,6,부산 동래구 온천제1동 148-23번지
1456,우리마트,6,서울 성북구 동선동4가 178
1457,우정,6,서울 강남구 신사동 652-3
1458,운수대통복권방,6,부산 부산진구 전포제1동 339-33
1459,원바이원,6,부산 중구 부평동 68-4번지
1460,월드복권방,6,경남 통영시 북신동 697-1번지 월드마트 내
1461,위드미(with me),6,부산 사하구 신평동 598-8번지에브리데이편의점
1462,은평식품,6,서울 은평구 응암동 721-1
1463,은혜,6,서울 중랑구 상봉동 112-51번지
1464,이마트24 광안리굿-7,6,부산 수영구 광안제2동 158-64
1465,이마트24 사하오렌지점,6,부산 사하구 장림제2동 340-8 105동 101호
1466,이마트24울산삼산본동점,6,울산 남구 삼산동 166-8번지
1467,인동상회,6,서울 노원구 상계동 173-1번지 벽산아파트상가108-116
1468,인생역전로또,6,충북 청주시 상당구 용암동 1795번지
1469,인생역전복권방,6,인천 부평구 청천2동 10-17번지상가1층
1470,인스토어편의점,6,경기 고양시 덕양구 화정동 969-1번지 새롬프라자1층 100호
1471,일등복권방,6,경기 의정부시 호원2동 423번지 대명빌딩 1층
1472,일등복권방,6,경기 부천시 오정구 작동 32번지 영미빌딩
1473,일등복권방,6,전북 익산시 부송동 781-3
1474,잉크와복권,6,경북 안동시 송현동 260-15번지
1475,장원사,6,서울 마포구 신수동 448-23번지
1476,정우빌딩,6,경남 진주시 평거동 770-12번지 세븐일레븐 내
1477,제일로또복권방,6,전북 군산시 미룡동 843-5번지
1478,조천청룡,6,제주 제주시 조천읍 조천리 2356-2
1479,종로슈퍼,6,서울 종로구 봉익동 18-3번지
1480,종점로또토토방,6,경기 남양주시 호평동 165-3번지 1층 1-1호
1481,주공슈퍼,6,경기 고양시 일산동구 백석동 1343번지 주공아파트단지상가
1482,진빈레코드,6,경남 밀양시 내이동 1187-1번지
1483,진흥슈퍼,6,서울 강남구 논현동 61-19
1484,천마복권.로손상모점,6,경북 구미시 임은동 804-6세븐일레븐
1485,천일슈퍼,6,서울 구로구 구로제3동 1124-72번지
1486,천하명당,6,충남 계룡시 엄사면 엄사리 184-4
1487,천하명당,6,경기 이천시 신둔면 수광리 297-1
1488,천하명당,6,경북 상주시 남성동 84-37번지
1489,천하명당,6,경기 파주시 문산읍 당동리 890-1 좋은빌딩2 107호
1490,천하명당,6,경기 평택시 서정동 76-14
1491,천하명당(행운의집),6,경북 문경시 점촌동 240-1
1492,천하명당복권방,6,서울 송파구 송파동 18-18번지 1층
1493,천하명당복권방동소문점,6,서울 성북구 동소문동7가 115-3
1494,천하제일복권명당연무점,6,충남 논산시 연무읍 안심리 1126-36번지
1495,청북복권판매점,6,경기 평택시 청북면 옥길리 297-3번지 1층 미니스톱 편의점내
1496,코사마트,6,경기 부천시 오정구 내동 99-2번지
1497,코사마트춘성점,6,경기 부천시 소사구 송내동 374번지 호암프라자104호
1498,크로바쎄븐,6,서울 송파구 문정동 644-2 1층 128호
1499,킹부대찌개 테이크아웃 신설동점,6,서울 종로구 숭인동 759
1500,탑25시복권방,6,울산 울주군 언양읍 서부리 235-10번지초대박TOP로또복권방내
1501,탑포인트부평점,6,인천 부평구 부평동 557-1번지1층
1502,태광,6,충남 아산시 탕정면 갈산리 519-6
1503,태봉,6,경기 부천시 소사구 소사본동 184-7번지
1504,태양슈퍼마켓,6,부산 해운대구 반송제2동 888번지 삼한115호
1505,팡팡로또복권,6,전북 김제시 요촌동 293-8번지
1506,팬레코드,6,부산 남구 대연제5동 329-18번지
1507,팬시겔러리,6,서울 서대문구 냉천동 227번지
1508,하나복권,6,인천 남동구 만수동 906-2번지 세븐일레븐편의점내
1509,하동로또명당,6,경남 하동군 하동읍 읍내리 322-1번지
1510,하이로또복권방,6,경기 안양시 동안구 관양1동 1406-44번지
1511,하프타임대박점,6,부산 사하구 장림제2동 산29-7번지
1512,한마음,6,서울 관악구 봉천동 32-2 봉천중앙시장라열4호
1513,한아름매점,6,충남 홍성군 광천읍 광천리 173-6
1514,한울마트,6,부산 서구 토성동4가 28-6번지1층GS편의점
1515,한일로또나라,6,경기 수원시 장안구 조원동 896 북수원홈플러스內
1516,행운,6,경남 거제시 장평동 308-11번지
1517,행운노다지복권방,6,대전 서구 괴정동 78-1번지다세대주택 1층
1518,행운대박복권,6,서울 영등포구 영등포동 618-210번지
1519,행운로또복권,6,경기 수원시 팔달구 인계동 907-3
1520,행운마트,6,인천 동구 송림동 56-9번지
1521,행운마트,6,경남 함안군 칠원읍 오곡리 1423-92번지
1522,행운복권,6,세종 조치원읍 죽림리 234-5
1523,행운복권나라,6,전남 광양시 광양읍 덕례리 1726-5
1524,행운복권마트,6,경기 포천시 신읍동 58-16번지
1525,행운복권방,6,울산 울주군 온양읍 대안리 400-1번지 상아아파트상가107
1526,행운복권방,6,경남 창원시 의창구 팔용동 35번지 시내버스매표소 가판
1527,행운복권방,6,인천 계양구 계산3동 337-12번지 103호
1528,행운복권방,6,울산 중구 다운동 549-2
1529,행운복권방,6,경기 화성시 팔탄면 율암리 842-39
1530,행운복권방/해피하우스,6,경남 양산시 덕계동 755-4
1531,행운의사랑방,6,서울 영등포구 문래동4가 6-1번지
1532,행운의집제1호점,6,경북 안동시 동부동 75-3번지
1533,행운충전소,6,서울 중구 황학동 732번지
1534,향기캠프,6,경기 동두천시 지행동 728-4
1535,헬스프라자,6,서울 관악구 봉천동 1687-13
1536,현대복권방,6,서울 동대문구 청량리동 719번지
1537,현대할인마트,6,경기 이천시 신둔면 수광리 312-4
