,shop,1st,location
2612,토큰박스,1,경기 남양주시 진건읍 용정리 743-6번지
2613,토큰박스(성당포스코더샵),1,대구 달서구 성당동 834 도로가 가판
2614,토큰박스(아카데미),1,대구 중구 동성로3가 11-1번지 승강장옆
2615,토큰박스45,1,서울 중구 광희동1가 186-1번지
2616,토큰박스7호광장점,1,대구 달서구 두류동 493-5번지
2617,토큰박스동구청,1,대구 동구 신암동 100-1 토큰박스
2618,토큰판매복권담배,1,서울 송파구 가락동 164-20
2619,토큰판매소,1,대구 동구 효목동 956-7번지
2620,토토복권방(병영점),1,울산 중구 병영1동 243-2
2621,토토복권장흥점,1,전남 장흥군 장흥읍 건산리 720-13번지
2622,토토와로또,1,충남 서산시 동문동 288-10번지
2623,토토원,1,충북 청주시 청원구 율량동 1816 0
2624,토토전문점,1,경남 김해시 북부동 1487-5번지 거림맥스랜드103호 복권판매점
2625,통영 동피랑점,1,경남 통영시 태평동 4031층 CU편의점 내
2626,통일복권방,1,서울 송파구 잠실동 195
2627,퇴계로또,1,강원 춘천시 효자동 696 GS25 남춘로점
2628,티켓나라노원점,1,서울 노원구 상계동 335정암빌딩1층104호
2629,티켓코리아,1,서울 강남구 논현동 236-11 1층 당첨의 명당
2630,파크애비뉴,1,경기 화성시 반송동 47-3 102호
2631,팔도로또,1,부산 수영구 수영동 444-15번지 청백도서내
2632,팡팡로또복권,1,전북 김제시 요촌동 293-8번지
2633,팡팡마트,1,경기 남양주시 오남읍 오남리 404-8 102호
2634,팡팡복권방,1,전북 익산시 갈산동 168번지
2635,팡팡복권방,1,경기 군포시 군포1동 750-26
2636,팡팡복권방,1,충북 진천군 진천읍 읍내리 403-2
2637,패기통신,1,서울 도봉구 창동 16번지 제일빌딩1층110호
2638,패밀리마트전포점,1,부산 부산진구 당감제4동 278-7 1층
2639,패밀리복권방,1,경기 광주시 오포읍 고산리 152-3번지
2640,팬레코드,1,부산 남구 대연제5동 329-18번지
2641,평강슈퍼,1,서울 노원구 상계동 704번지 중앙빌딩1층
2642,평원상회,1,강원 강릉시 옥천동 281-8
2643,평창복권나라,1,강원 평창군 평창읍 하리 149-4
2644,평촌3호점로또판매,1,경기 안양시 동안구 관양동 1604
2645,평택21세기편의점,1,경기 평택시 합정동 966-6 1층 21세기편의점
2646,평화슈퍼,1,서울 은평구 대조동 219-2번지
2647,포미로또,1,전남 목포시 용해동 978-1번지포미도서대여점
2648,포시즌,1,경남 김해시 내외동 1123-1번지 복권판매점
2649,포시즌마트,1,전남 순천시 장천동 85-21번지 포시즌마트
2650,포시즌신리점. 은비복권,1,부산 연제구 연산제6동 1947-5 포시즌실리점 내
2651,포인트,1,서울 강동구 천호동 354-5 북쪽 코너 점포 1칸
2652,포커스봉명점,1,충북 청주시 흥덕구 봉명동 168-1번지
2653,푸른로또,1,충남 당진시 읍내동 1224 여울빌딩103호
2654,풍년로또,1,인천 남동구 구월4동 1265-10번지
2655,풍무대박복권,1,경기 김포시 풍무동 39-1
2656,풍무복권방,1,경기 김포시 풍무동 421-8
2657,풍인식품,1,인천 남동구 간석2동 214-27 2호
2658,퓨전로또판매점성동점,1,경북 경주시 성동동 80번지
2659,프랜드리,1,대구 동구 신암동 766번지 신암뜨랜채상가111호
2660,프랜즈주안2호점,1,인천 미추홀구 주안5동 1층
2661,프리코너로또방,1,경남 창원시 마산회원구 석전동 247-2번지
2662,플러스,1,경기 성남시 중원구 성남동 3164번지
2663,플러스로또,1,대구 달서구 상인동 1420-2번지
2664,플러스복권,1,대전 서구 갈마2동 1448 편의점 내
2665,플러스복권방,1,강원 춘천시 효자동 663-2
2666,피쉬복권방,1,충북 청주시 흥덕구 봉명동 489번지 휴대폰매장
2667,하나로슈퍼복권방,1,경기 성남시 수정구 산성동 841 대경빌라102호
2668,하나복권(가로판매점),1,서울 영등포구 영등포동4가 66번지 가판
2669,하늘아래명당,1,부산 남구 용호제1동 179-4 상가동 103호
2670,하늘채복권방,1,경기 수원시 영통구 매탄동 1156-1
2671,하이로또,1,경기 시흥시 하중동 820-4 1층 세븐일레븐 시흥하중로점
2672,하이로또,1,서울 금천구 시흥동 908-2
2673,하이로또복권방,1,경기 안양시 동안구 평촌동 93-2번지
2674,하이로또복권방,1,서울 양천구 신정동 1182-2번지
2675,하이마트,1,인천 서구 연희동 333-7번지
2676,하이웨이로또판매점,1,경기 의왕시 왕곡동 260 상행선
2677,학동복권나라,1,전남 여수시 학동 69-2번지
2678,학우사혜진로또판매점,1,경북 울진군 후포면 후포리 1036-12번지
2679,한국타이어서산대리점,1,충남 서산시 예천동 502-5
2680,한냉매점,1,서울 동작구 노량진제2동 13-6 2층 10호
2681,한누리,1,서울 동작구 사당동 132-6
2682,한라점,1,제주 제주시 노형동 2519-14씨유대화점내
2683,한마음,1,충북 제천시 장락동 851-21층
2684,한미복권방,1,서울 강동구 성내동 550번지
2685,한삼인 홍제역점,1,서울 서대문구 홍제동 330-60번지
2686,한성슈퍼,1,전북 익산시 평화동 247-6번지
2687,한솔,1,제주 제주시 아라일동 6139
2688,한솔복권방,1,전남 목포시 남교동 34-1번지 한솔복권방
2689,한아름 복권판매점,1,경기 광주시 퇴촌면 광동리 236-2
2690,한아름로또,1,서울 송파구 마천동 203-1번지
2691,한아름복권방(매탄점),1,경기 수원시 영통구 매탄동 1174
2692,한아름슈퍼,1,울산 남구 야음동 345-14
2693,한아름알뜰매장,1,경기 안산시 단원구 선부동 1097-11
2694,한우리마트,1,울산 남구 567-5 태양체인물류센타옆
2695,한일로또,1,인천 남동구 간석동 73-4번지 1층점포101호
2696,한일슈퍼,1,경북 구미시 고아읍 문성리 0
2697,한진롯또대박판매점,1,전북 고창군 부안면 중흥리 139 전북 고창군 복분자로 900 일심이용원
2698,한진슈퍼,1,부산 금정구 청룡노포동 83-8 1층
2699,할인마트부흥점,1,서울 중랑구 면목동 142-43번지
2700,해든복권나라,1,경기 부천시 중동 1135번지 대야하이빌투 106호
2701,해태24시,1,서울 양천구 신월동 126-35 1층
2702,해피데이,1,강원 춘천시 퇴계동 917 한성아파트상가102호
2703,해피데이,1,경기 성남시 중원구 중앙동 2009-1번지
2704,해피데이,1,서울 구로구 구로동 612-9 1층
2705,해피드림조이,1,경남 창원시 의창구 서상동 569-5번지
2706,해피복권방,1,경기 고양시 일산동구 성석동 1246-80번지
2707,해피타임,1,경기 평택시 오성면 죽리 7-15
2708,행복나눔통신,1,서울 강서구 가양제1동 155-8번지
2709,행복나라,1,경남 창원시 성산구 중앙동 97-6캔버라타운1층103호 이마트24 내
2710,행복마을 로또복권,1,부산 사상구 75 110호
2711,행복만남천안터미널점,1,충남 천안시 동남구 신부동 363-2 emart24 편의점 내
2712,행복만들기,1,서울 관악구 신림동 517-6
2713,행복복권방,1,울산 남구 옥동 156-4
2714,행복복권방,1,부산 사상구 엄궁동 40-94
2715,행복세상,1,대전 대덕구 중리동 385-29번지
2716,행복을 드립니다 (흥부네),1,경기 광주시 곤지암읍 건업리 550-7 좌측1벌
2717,행복을주는집,1,충남 예산군 덕산면 읍내리 341-22
2718,행복이가득한집,1,부산 영도구 동삼제1동 231-19 1층 복권방
2719,행복자,1,서울 서초구 양재동 7-43
2720,행복정보통신,1,경기 연천군 연천읍 차탄리 34-16번지
2721,행복찾기복권방,1,서울 중랑구 면목동 102-18
2722,행복편의점,1,서울 구로구 구로동 142-65번지
2723,행복한 꿈 이야기,1,서울 관악구 신림동 1641-61
2724,행운,1,경기 군포시 금정동 744-3번지1층
2725,행운,1,경기 용인시 기흥구 언남동 336-7
2726,행운 마트,1,인천 중구 운남동 507-14번지
2727,행운가득복권,1,경기 화성시 반정동 607 CU반정삼성점
2728,행운가판점,1,서울 용산구 한강로2가 222-5
2729,행운당(로또)담배,1,부산 중구 부평동 29-61
2730,행운로또,1,부산 동래구 안락제2동 603-12 102호 1호
2731,행운로또,1,충남 아산시 둔포면 관대리 197
2732,행운로또,1,충남 천안시 서북구 두정동 606 부경아파트 상가동 내
2733,행운로또,1,강원 춘천시 운교동 193 신한은행강원영업부지점앞 가판
2734,행운로또,1,서울 관악구 신림동 1424-4
2735,행운로또,1,서울 동작구 흑석동 43-94
2736,행운로또,1,전남 여수시 소라면 죽림리 1158-3 cu죽림대로점
2737,행운로또방,1,인천 부평구 십정동 322-19 1층
2738,행운로또방,1,경남 김해시 진영읍 진영리 1620-8 103호
2739,행운로또복권,1,울산 남구 무거동 852-1CU마트 내
2740,행운로또복권,1,경기 수원시 팔달구 인계동 907-3
2741,행운로또복권,1,울산 중구 반구동 2151층 세븐일레븐편의점
2742,행운로또복권방,1,경기 파주시 광탄면 신산리 215-20번지
2743,행운로또복권방,1,경남 창원시 진해구 안골동 376-1 B1층 복권판매점
2744,행운로또복권방,1,경남 창원시 마산합포구 오동동 1층
2745,행운로또판매점,1,경기 시흥시 배곧동 2515 109호
2746,행운마트,1,서울 강동구 천호동 100-3번지
2747,행운마트,1,경기 고양시 일산서구 가좌동 969번지 104호
2748,행운마트,1,경남 통영시 광도면 죽림리 1567-6
2749,행운마트,1,서울 노원구 중계동 27-79번지
2750,행운마트,1,서울 구로구 개봉제3동 358-21
2751,행운마트,1,대구 달서구 감삼동 100-5번지
2752,행운복권,1,서울 노원구 공릉동 617-7번지 1층
2753,행운복권,1,경기 의정부시 호원1동 428 상가동 110호
2754,행운복권,1,경기 군포시 대야미동 664-2
2755,행운복권,1,"서울 동작구 사당동 86-91층, 오로아라매장 내"
2756,행운복권,1,경기 성남시 중원구 중앙동 1288
2757,행운복권,1,세종 조치원읍 죽림리 234-5
2758,행운복권,1,인천 부평구 십정동 297-3
2759,행운복권,1,경북 구미시 진평동 119-2번지JM편의점 내
2760,행운복권,1,경기 수원시 권선구 권선동 1166-4
2761,행운복권마트,1,경기 포천시 신읍동 58-16번지
2762,행운복권마트,1,서울 서초구 방배동 937-22 1층
2763,행운복권방,1,인천 계양구 계산3동 337-12번지 103호
2764,행운복권방,1,서울 성북구 삼선동 82 1층
2765,행운복권방,1,충북 청주시 서원구 분평동 246-24번지1층 편의점
2766,행운복권방,1,경기 수원시 권선구 오목천동 431-1로뎀프라자105호
2767,행운복권방,1,서울 서대문구 북아현동 4-33번지
2768,행운복권방,1,경기 평택시 청북읍 후사리 271-5자연휴게소 내
2769,행운복권방,1,경기 안성시 일죽면 월정리 718-1 1층 복권방
2770,행운복권방,1,경기 수원시 권선구 탑동 845-1 영보석
2771,행운복권방,1,광주 광산구 우산동 1077-7 1층
2772,행운복권방,1,제주 제주시 한림읍 한림리 1208
2773,행운복권방,1,울산 중구 서동 53-1번지세븐일레븐 내
2774,행운복권방,1,부산 서구 충무동1가 28-19번지
2775,행운복권방,1,울산 중구 다운동 549-2
2776,행운복권방,1,경기 평택시 서정동 897-6
2777,행운복권방,1,제주 제주시 외도일동 550-10
2778,행운복권방,1,경기 화성시 팔탄면 율암리 842-39
2779,행운복권방,1,경기 성남시 중원구 상대원동 583
2780,행운복권방,1,경기 김포시 북변동 244-1번지
2781,행운복권방,1,서울 관악구 신림동 637-9
2782,행운복권방,1,인천 부평구 부평3동 181-233
2783,행운복권방(동아마트연일점),1,경북 포항시 남구 연일읍 생지리 408번지 동아마트
2784,행운복권방(야사점),1,경북 영천시 야사동 172-23번지
2785,행운복권방/해피하우스,1,경남 양산시 덕계동 755-4
2786,행운복권방공단오거리점,1,충북 청주시 흥덕구 복대동 107-11번지
2787,행운소리 로또판매점,1,경남 김해시 진영읍 죽곡리 203 우측 복권판매점
2788,행운슈퍼,1,경기 화성시 병점동 345-77 106호
2789,행운슈퍼,1,대전 대덕구 오정동 80-22번지
2790,행운열차복권방,1,부산 사하구 감천동 541-18
2791,행운을드리는복권방,1,경기 안산시 상록구 본오동 823-12번지
2792,행운의복권방,1,서울 관악구 봉천동 899-20
2793,행운이가득한집,1,경기 안산시 상록구 건건동 927-9번지 동호상가B-14호
2794,행운이랑대박이랑,1,경기 수원시 장안구 정자동 333-5
2795,행운찬스복권방,1,서울 강북구 번동 437-10번지
2796,행운천하명당,1,충남 서천군 서천읍 군사리 750-2
2797,행운폰스토리,1,서울 강동구 천호제3동 410-188 상가 1층
2798,행운플러스,1,부산 사상구 감전동 105-5번지 1층복권방
2799,헬로 로또편의점,1,경기 남양주시 별내동 1096-2 1층 102호
2800,헬스프라자,1,서울 관악구 봉천동 1687-13
2801,현대25시편의점,1,경기 고양시 덕양구 토당동 373-1번지 101호
2802,현대로또,1,경기 성남시 중원구 상대원동 2965
2803,현대마트휴게실,1,전북 군산시 경암동 674-25번지
2804,현대복권방,1,서울 동작구 사당동 323-12
2805,현대복권방,1,서울 양천구 목2동 514-5
2806,현대복권방,1,충북 청주시 청원구 내덕동 656-36
2807,현대슈퍼,1,강원 강릉시 홍제동 992-1번지 터미널상가1-10
2808,현대슈퍼,1,서울 강남구 역삼동 746-11
2809,현대장미슈퍼,1,전북 익산시 어양동 493-12번지 현대아파트1층108호
2810,현대화체인점,1,경기 수원시 장안구 정자동 46-2
2811,현아비디오로또,1,전남 순천시 풍덕동 877-15번지 현아비디오내
2812,형제기획 복권시대,1,광주 동구 금남로5가 166 복권시대
2813,형제상회,1,경기 부천시 원미구 역곡동 112번지
2814,혜성프라자,1,전북 익산시 함열읍 와리 547-1번지
2815,혜원 로또 편의점,1,인천 부평구 부평동 915 제1층 5호
